order_date,country,device_type,traffic_source,product_category,previous_orders,avg_order_value_eur,order_value_eur,quantity,discount_rate,shipping_distance_km,review_score,risk_label
2023-04-24,Turkey,False,Marketplace,6,8,27.48,11.37,1,0.27,433.7,4.4,False
2025-04-13,Netherlands,True,Paid Ads,2,2,65.32,111.92,1,0.39,599.7,5.0,False
2024-09-10,Turkey,False,Social Media,4,0,53.72,87.36,8,0.16,177.7,5.0,False
2025-05-10,Netherlands,True,Organic Search,3,5,24.98,29.68,2,0.01,564.7,5.0,False
2024-04-12,Netherlands,False,Direct,7,0,78.08,104.34,2,0.15,736.7,5.0,False
2024-12-21,Poland,True,Direct,0,2,49.59,116.26,1,0.05,94.9,4.5,False
2025-12-29,Spain,False,Direct,2,0,35.77,101.92,2,0.01,849.2,4.0,False
2025-07-06,Turkey,True,Organic Search,2,0,32.57,45.92,2,0.11,473.9,4.6,False
2025-07-27,Germany,True,Paid Ads,3,1,57.08,77.16,2,0.01,186.5,5.0,False
2024-09-25,Belgium,False,Direct,7,5,54.73,29.96,4,0.06,219.9,4.0,True
2023-12-04,Germany,False,Organic Search,7,1,67.31,57.71,2,0.1,268.4,4.4,False
2025-12-17,Germany,True,Direct,0,0,65.87,53.05,1,0.05,239.3,3.7,False
2025-07-20,Belgium,False,Paid Ads,1,0,47.47,52.84,2,0.02,588.0,4.5,False
2024-02-23,Belgium,True,Direct,3,3,26.03,52.61,1,0.1,77.0,4.4,False
2024-12-31,Belgium,False,Social Media,3,1,39.21,40.4,2,0.02,425.5,4.6,False
2024-04-27,Germany,False,Direct,3,3,55.05,51.22,2,0.05,436.0,4.4,False
2023-09-14,Spain,False,Organic Search,5,0,25.52,20.32,2,0.04,422.0,3.3,True
2025-01-07,Turkey,True,Paid Ads,7,3,54.83,68.79,1,0.16,1236.0,4.3,False
2025-03-20,Netherlands,False,Organic Search,2,2,59.5,99.01,1,0.17,1002.0,4.2,False
2024-10-11,Netherlands,True,Social Media,0,5,48.71,65.45,1,0.15,81.5,3.5,False
2025-02-15,Netherlands,False,Paid Ads,3,1,47.67,54.11,2,0.25,628.8,3.8,False
2025-01-28,France,False,Direct,2,0,22.7,59.64,1,0.08,178.1,5.0,False
2024-04-27,Turkey,False,Organic Search,2,3,69.31,346.21,2,0.19,548.7,4.7,False
2025-03-04,Poland,False,Social Media,1,2,53.87,30.96,1,0.03,888.6,3.2,True
2025-01-09,Belgium,False,Marketplace,2,5,33.94,71.83,1,0.45,770.0,4.7,False
2023-01-26,Poland,True,Direct,4,1,51.84,61.83,1,0.06,1672.6,4.6,False
2023-05-21,Netherlands,True,Organic Search,0,0,29.41,27.55,4,0.1,982.5,2.7,True
2024-09-03,Italy,False,Social Media,3,6,33.67,27.93,1,0.32,783.2,2.9,True
2024-03-31,Belgium,True,Paid Ads,3,0,189.45,407.31,1,0.01,166.4,3.8,False
2023-12-26,Poland,False,Social Media,3,0,56.35,41.8,2,0.34,366.4,5.0,True
2024-12-10,France,True,Organic Search,3,7,34.88,23.49,2,0.09,8.9,5.0,False
2023-03-15,France,False,Organic Search,0,1,41.58,52.88,1,0.3,437.9,5.0,False
2024-01-28,Spain,False,Organic Search,1,0,42.86,43.87,3,0.23,1292.7,3.3,True
2023-12-22,France,False,Organic Search,3,2,29.27,46.36,2,0.12,222.8,4.8,False
2024-01-19,Germany,True,Organic Search,1,1,37.11,32.03,1,0.25,305.7,5.0,False
2025-09-17,Netherlands,False,Social Media,7,3,24.71,24.08,1,0.17,563.1,4.8,False
2025-04-15,Germany,False,Organic Search,1,3,43.69,19.86,3,0.12,109.3,4.1,False
2025-07-17,Netherlands,False,Organic Search,6,0,13.83,6.78,1,0.11,309.1,5.0,False
2025-01-23,Germany,False,Paid Ads,6,1,71.47,46.23,1,0.2,622.5,4.4,False
2024-09-17,Belgium,False,Organic Search,0,5,29.05,19.97,4,0.51,317.1,4.9,False
2025-03-10,Belgium,True,Marketplace,2,5,125.63,177.91,1,0.17,362.3,5.0,False
2023-05-23,Spain,False,Email,2,3,35.38,104.84,1,0.27,98.0,4.6,False
2025-02-06,Germany,True,Marketplace,1,1,46.55,78.89,8,0.06,97.0,4.5,False
2024-12-14,Spain,False,Organic Search,6,1,27.04,11.09,1,0.19,110.0,4.5,False
2025-02-02,Spain,False,Paid Ads,0,3,31.74,28.27,1,0.14,158.5,4.5,False
2025-06-14,Belgium,False,Organic Search,3,1,29.38,23.49,3,0.05,86.5,4.2,False
2023-01-14,Poland,True,Organic Search,6,3,37.64,39.74,3,0.2,519.4,5.0,False
2025-04-22,Turkey,True,Paid Ads,7,4,168.8,71.04,2,0.34,392.5,3.9,False
2025-11-04,Netherlands,False,Paid Ads,4,1,45.3,26.49,3,0.16,421.5,4.8,False
2023-06-11,Poland,True,Social Media,6,0,34.11,36.77,1,0.04,865.6,4.4,False
2025-01-13,Belgium,True,Email,6,2,30.16,28.8,7,0.07,229.9,4.1,False
2025-08-16,Poland,True,Paid Ads,0,1,24.72,63.0,1,0.07,412.4,5.0,False
2024-12-26,Netherlands,True,Organic Search,6,1,52.56,41.76,3,0.21,536.5,4.0,False
2025-12-02,France,False,Social Media,0,0,70.58,47.46,5,0.49,813.1,5.0,False
2023-08-31,Germany,False,Organic Search,6,5,18.25,10.34,1,0.02,683.4,4.6,False
2023-12-14,Italy,False,Paid Ads,0,1,55.27,47.26,1,0.09,1100.8,4.0,False
2023-02-06,Netherlands,True,Organic Search,2,1,42.51,32.54,2,0.02,223.8,4.0,False
2025-10-03,France,False,Organic Search,2,1,20.5,67.7,2,0.1,425.0,4.6,False
2024-04-02,Belgium,False,Marketplace,2,5,43.49,71.18,5,0.19,495.4,5.0,False
2023-01-28,Turkey,False,Organic Search,7,2,60.89,116.38,1,0.05,826.7,4.8,False
2024-04-25,Netherlands,False,Email,6,3,17.79,11.21,1,0.1,1000.4,2.2,True
2024-05-05,France,False,Direct,3,0,73.23,85.7,1,0.03,418.8,4.4,False
2025-09-02,Netherlands,True,Direct,2,2,33.39,94.23,1,0.05,412.2,4.5,False
2023-01-23,Belgium,True,Social Media,3,3,51.47,51.33,2,0.3,330.7,3.7,False
2025-10-30,Germany,True,Paid Ads,3,4,90.32,125.97,2,0.19,774.9,4.3,True
2024-04-01,Germany,True,Organic Search,7,2,60.68,48.27,2,0.2,177.7,4.2,False
2023-09-08,France,False,Paid Ads,5,2,20.04,11.31,1,0.13,241.6,3.7,False
2023-09-12,Netherlands,True,Direct,7,2,55.34,122.69,1,0.09,1077.4,4.4,False
2023-12-08,Netherlands,True,Social Media,7,0,16.58,9.05,1,0.57,373.3,5.0,False
2023-04-16,Spain,False,Paid Ads,2,3,31.4,33.72,3,0.11,156.7,4.4,False
2024-05-29,Poland,True,Email,7,2,32.27,36.81,1,0.26,688.9,4.6,False
2025-02-18,Spain,False,Social Media,7,1,74.1,44.75,4,0.16,307.0,4.7,False
2025-11-28,Netherlands,False,Organic Search,3,1,15.89,20.43,4,0.01,512.2,4.6,False
2023-05-12,Netherlands,True,Paid Ads,6,0,45.25,32.92,4,0.1,1161.7,3.3,False
2025-12-03,Netherlands,False,Organic Search,7,1,53.58,79.76,1,0.02,322.4,4.3,False
2023-11-22,France,False,Social Media,0,1,67.17,84.59,2,0.07,429.5,3.8,False
2025-03-29,Italy,False,Marketplace,5,1,24.56,7.5,1,0.02,267.6,3.4,False
2025-09-24,Belgium,False,Social Media,7,0,33.95,17.67,4,0.19,1647.9,5.0,False
2023-07-09,Germany,True,Organic Search,6,1,20.86,19.57,1,0.06,485.0,4.9,False
2025-11-19,Netherlands,False,Organic Search,7,1,37.37,17.06,1,0.1,113.7,4.2,False
2023-08-02,France,False,Organic Search,4,1,46.96,32.62,1,0.12,1022.0,4.7,False
2024-06-02,Italy,False,Marketplace,7,2,40.88,56.74,1,0.12,1012.5,2.8,True
2023-07-30,Belgium,True,Direct,5,1,37.84,14.65,2,0.33,752.2,5.0,False
2025-09-23,Spain,True,Social Media,4,2,32.11,21.95,1,0.16,257.1,4.7,False
2025-12-18,Netherlands,False,Direct,6,4,78.68,76.61,5,0.3,772.7,5.0,False
2024-10-31,Germany,False,Organic Search,2,1,39.95,45.19,1,0.22,415.1,4.6,False
2024-05-01,Turkey,False,Direct,1,0,93.8,103.86,2,0.06,683.2,5.0,False
2025-04-25,Netherlands,False,Organic Search,7,2,45.44,50.67,1,0.03,54.0,4.7,False
2025-09-20,Netherlands,True,Paid Ads,7,2,26.95,27.74,1,0.13,230.2,5.0,False
2024-04-12,Belgium,False,Paid Ads,6,0,27.78,32.48,1,0.13,507.6,4.6,False
2024-12-11,Turkey,False,Social Media,4,3,36.33,26.76,5,0.31,55.0,4.0,False
2023-03-09,France,False,Direct,6,4,22.47,22.88,1,0.07,589.4,4.5,False
2023-07-25,Spain,True,Organic Search,4,0,46.34,19.72,3,0.05,344.5,5.0,False
2023-07-15,Belgium,False,Social Media,4,4,18.46,13.71,3,0.03,871.2,4.2,False
2025-07-25,France,True,Social Media,2,4,26.32,34.5,1,0.02,537.8,4.1,False
2023-01-15,Poland,True,Direct,7,0,36.1,39.83,4,0.14,165.0,4.8,False
2025-08-06,Germany,False,Marketplace,2,2,54.31,166.94,1,0.02,327.4,3.8,False
2023-03-17,Germany,True,Organic Search,3,1,180.11,260.4,2,0.07,529.5,4.7,False
2023-09-22,Turkey,False,Email,5,2,44.57,20.31,1,0.09,1135.7,4.1,False
2024-07-03,Netherlands,True,Social Media,7,0,32.46,39.92,4,0.04,944.3,3.5,False
2023-07-21,Netherlands,True,Organic Search,5,3,45.73,29.16,1,0.14,704.9,5.0,False
2024-11-02,Netherlands,False,Marketplace,4,0,32.95,36.89,1,0.28,644.5,4.4,False
2023-01-21,Germany,True,Social Media,7,2,18.35,5.83,6,0.23,365.7,3.1,True
2024-07-03,Germany,True,Organic Search,2,0,28.83,98.64,1,0.03,1700.4,4.1,True
2025-08-15,Italy,True,Paid Ads,7,2,12.73,18.12,1,0.05,391.9,4.7,False
2023-03-25,Belgium,True,Direct,3,4,77.8,169.68,2,0.49,445.6,5.0,False
2023-06-21,France,True,Marketplace,1,3,36.19,26.19,5,0.02,382.6,5.0,False
2023-05-28,Netherlands,False,Organic Search,2,5,95.54,362.69,1,0.13,309.8,4.4,False
2023-12-07,Belgium,True,Marketplace,0,0,63.99,70.84,3,0.07,65.1,4.0,True
2023-05-02,Belgium,False,Social Media,4,2,65.08,35.98,1,0.23,296.6,4.1,False
2023-08-03,Netherlands,False,Organic Search,2,7,35.15,85.13,1,0.23,605.5,4.1,False
2024-09-03,Netherlands,True,Direct,1,0,47.83,39.08,1,0.05,1473.2,4.2,False
2023-03-30,Netherlands,True,Social Media,1,3,75.48,62.58,2,0.29,309.9,5.0,False
2025-09-26,Netherlands,False,Paid Ads,5,2,13.3,14.35,3,0.21,666.4,4.2,False
2024-02-28,France,False,Email,3,1,54.16,26.13,2,0.23,939.0,2.8,True
2023-05-18,Poland,False,Email,3,1,21.59,25.56,1,0.14,313.9,4.3,False
2024-11-26,Netherlands,False,Marketplace,6,0,56.65,44.24,4,0.1,127.1,4.5,False
2024-01-18,Belgium,False,Organic Search,4,1,123.36,212.26,1,0.08,245.5,5.0,False
2024-06-01,Germany,True,Paid Ads,3,1,52.03,63.0,3,0.04,24.8,5.0,False
2023-11-27,Netherlands,False,Direct,3,3,33.26,30.77,1,0.39,1585.9,4.9,False
2023-01-24,Netherlands,False,Direct,6,8,50.49,40.96,1,0.06,396.0,4.5,False
2025-10-27,Belgium,False,Paid Ads,1,1,46.22,106.39,3,0.06,1450.0,4.3,False
2023-06-06,Italy,True,Email,3,3,22.08,19.2,3,0.04,929.3,3.8,False
2024-08-11,Germany,False,Marketplace,4,7,111.79,42.82,1,0.24,90.5,4.3,False
2024-08-05,Germany,False,Email,5,0,90.65,61.29,1,0.16,340.4,4.2,False
2024-01-18,France,True,Social Media,1,1,58.7,89.36,1,0.29,610.9,4.7,False
2023-11-27,Italy,False,Organic Search,2,5,62.19,58.23,1,0.09,531.4,4.5,False
2024-11-28,Netherlands,False,Organic Search,3,0,94.65,50.43,2,0.02,711.5,4.6,False
2024-03-30,France,False,Organic Search,0,1,47.28,30.16,1,0.16,396.6,4.8,False
2023-01-16,Spain,False,Paid Ads,2,0,28.93,29.78,4,0.16,270.4,5.0,False
2024-12-01,Spain,False,Marketplace,2,4,50.45,89.45,1,0.03,952.6,4.5,False
2025-01-21,Belgium,True,Direct,0,0,31.6,19.9,1,0.18,1298.4,4.9,False
2025-11-23,Germany,True,Paid Ads,1,4,49.41,32.59,2,0.19,486.9,4.6,False
2024-01-03,France,False,Paid Ads,1,3,36.73,65.9,2,0.18,313.8,4.0,False
2025-03-03,Netherlands,False,Paid Ads,5,1,55.59,45.11,2,0.07,279.5,4.2,False
2023-02-21,France,False,Marketplace,4,3,32.94,26.23,2,0.15,750.9,4.9,False
2023-06-20,Spain,True,Paid Ads,0,2,57.4,142.5,2,0.03,304.5,4.3,False
2023-10-23,Belgium,True,Marketplace,2,2,22.77,50.32,1,0.16,779.3,3.9,False
2025-08-27,Turkey,False,Paid Ads,4,0,91.94,82.43,3,0.03,493.4,4.3,False
2024-08-10,France,False,Email,5,5,14.44,13.71,6,0.06,518.6,5.0,False
2024-07-10,France,False,Marketplace,5,4,19.31,6.48,2,0.15,396.2,4.9,False
2024-07-19,Belgium,False,Social Media,7,0,48.32,58.03,2,0.11,255.1,4.1,False
2024-06-25,Netherlands,False,Organic Search,1,2,27.53,31.56,1,0.01,254.2,4.9,False
2023-04-06,France,False,Direct,2,3,101.94,171.5,2,0.19,315.8,4.9,False
2025-04-23,Spain,True,Social Media,2,5,96.93,91.07,3,0.4,839.9,3.9,True
2025-09-03,Belgium,True,Paid Ads,2,0,26.6,35.28,4,0.24,252.8,4.7,True
2023-02-22,Spain,False,Organic Search,2,0,39.12,94.76,3,0.11,305.0,4.1,False
2025-07-19,Italy,True,Paid Ads,1,1,72.67,197.03,2,0.17,492.7,5.0,False
2024-04-23,Spain,False,Social Media,1,2,80.83,99.1,3,0.2,380.0,5.0,False
2024-01-12,Netherlands,True,Paid Ads,3,0,91.64,120.6,2,0.05,317.2,5.0,True
2023-01-23,Netherlands,False,Organic Search,0,1,31.23,63.48,3,0.04,205.0,3.4,False
2024-07-28,Italy,True,Direct,3,0,61.67,48.17,1,0.04,377.6,4.4,True
2024-03-25,Italy,False,Organic Search,3,2,25.06,35.74,1,0.05,967.3,4.7,False
2025-08-06,Italy,True,Paid Ads,7,0,22.17,32.73,2,0.05,615.8,4.4,False
2024-06-30,Netherlands,True,Paid Ads,2,0,54.4,53.28,5,0.17,683.4,4.3,False
2025-05-26,Netherlands,False,Organic Search,1,0,37.11,48.77,3,0.06,438.4,5.0,False
2024-10-15,Poland,False,Social Media,1,3,17.57,18.58,6,0.26,393.4,5.0,False
2025-03-24,Belgium,False,Paid Ads,3,3,24.83,59.75,2,0.08,498.6,5.0,False
2025-01-04,Spain,False,Direct,7,4,36.49,40.14,1,0.04,450.5,4.5,False
2023-02-22,Turkey,True,Paid Ads,0,3,58.01,52.78,2,0.04,607.8,2.7,True
2025-10-11,Netherlands,False,Marketplace,5,2,42.18,22.85,3,0.18,343.5,5.0,False
2025-05-14,Netherlands,True,Organic Search,2,2,20.32,46.17,4,0.09,346.6,5.0,False
2025-06-27,France,True,Paid Ads,3,8,42.39,26.94,3,0.28,981.8,3.2,False
2023-03-02,Netherlands,True,Direct,1,2,54.35,59.44,2,0.08,423.6,4.6,False
2023-10-29,Turkey,False,Marketplace,0,0,39.19,46.86,2,0.04,418.9,4.0,False
2025-01-16,Spain,False,Organic Search,1,0,61.7,54.75,1,0.2,515.4,4.2,False
2024-12-12,Italy,True,Organic Search,7,3,32.19,22.07,3,0.04,860.4,4.5,False
2024-02-29,Germany,False,Social Media,1,1,38.72,54.54,1,0.17,214.7,4.6,False
2024-12-13,Belgium,True,Organic Search,2,1,114.65,352.11,1,0.07,367.5,4.4,False
2023-01-06,Belgium,True,Marketplace,0,0,30.22,20.52,2,0.07,382.8,4.3,False
2024-12-30,Belgium,True,Direct,3,1,22.87,32.34,1,0.05,609.1,5.0,False
2024-06-12,France,False,Direct,3,0,26.09,59.7,2,0.12,676.2,5.0,False
2024-05-10,Germany,True,Marketplace,0,1,72.68,48.49,1,0.18,222.9,4.8,False
2023-09-22,Spain,False,Marketplace,4,10,47.6,62.93,2,0.41,522.5,4.0,False
2023-09-27,Poland,False,Social Media,3,2,30.76,35.76,1,0.26,432.3,5.0,False
2023-08-03,Belgium,False,Social Media,0,1,40.92,48.68,2,0.08,495.4,4.0,False
2024-04-19,Netherlands,False,Marketplace,0,3,46.86,72.91,1,0.06,173.5,4.4,False
2025-07-22,Belgium,False,Organic Search,3,0,31.21,67.27,1,0.07,167.0,4.8,False
2025-03-15,Spain,True,Direct,2,3,23.14,19.01,1,0.33,1844.6,3.8,False
2024-12-02,Belgium,False,Paid Ads,7,1,31.78,42.53,6,0.05,83.9,4.4,False
2024-12-23,Poland,True,Email,3,2,56.19,87.82,3,0.05,843.5,4.7,False
2024-10-28,Turkey,False,Social Media,3,3,98.82,86.75,4,0.13,352.7,5.0,False
2023-09-12,Germany,False,Social Media,2,1,41.53,65.05,2,0.22,641.3,4.2,False
2023-01-30,Belgium,False,Direct,7,1,46.25,32.61,1,0.33,193.2,2.6,True
2024-03-09,France,True,Organic Search,6,2,29.92,33.86,3,0.21,1104.9,4.9,False
2023-10-11,Netherlands,True,Direct,5,2,24.0,21.42,2,0.27,65.1,3.8,False
2023-04-09,Belgium,False,Direct,3,1,19.75,22.89,2,0.04,124.8,4.8,False
2025-05-22,Spain,False,Social Media,4,0,16.12,6.59,2,0.05,296.0,5.0,True
2024-05-14,Belgium,True,Marketplace,7,0,52.61,51.62,2,0.02,239.7,4.3,False
2025-01-30,Netherlands,False,Organic Search,7,3,49.18,28.02,1,0.15,462.8,5.0,False
2023-08-27,Spain,True,Organic Search,3,2,29.15,49.41,1,0.16,701.0,4.1,False
2025-07-14,Germany,False,Marketplace,7,4,33.83,29.55,2,0.04,135.8,4.6,False
2025-04-18,Netherlands,True,Paid Ads,4,0,74.6,44.65,2,0.02,181.7,4.4,False
2023-11-26,Germany,False,Social Media,1,1,85.13,107.15,5,0.15,153.8,3.5,True
2024-04-06,Germany,False,Organic Search,1,1,40.58,34.89,1,0.15,399.9,4.3,False
2024-05-22,Italy,False,Direct,2,0,105.86,127.92,2,0.07,264.7,4.5,False
2025-07-15,Germany,False,Marketplace,2,1,45.45,90.43,1,0.16,674.0,3.2,True
2025-11-08,Belgium,False,Paid Ads,3,2,45.31,56.36,2,0.05,50.3,5.0,False
2025-01-04,Italy,True,Organic Search,6,2,31.33,16.89,4,0.2,246.9,3.6,False
2025-04-12,Spain,False,Paid Ads,5,0,48.71,47.48,1,0.43,1064.3,4.1,True
2024-03-31,Belgium,True,Organic Search,0,1,51.11,79.41,1,0.33,713.9,2.8,True
2023-06-23,Germany,True,Organic Search,5,2,120.34,135.16,1,0.31,236.0,4.3,False
2023-04-21,France,False,Organic Search,1,0,102.29,93.58,4,0.02,309.9,5.0,False
2023-11-07,Italy,False,Paid Ads,6,2,26.8,26.91,3,0.13,864.2,4.9,False
2023-04-16,Netherlands,True,Organic Search,5,2,73.65,45.53,1,0.52,564.4,3.5,True
2024-10-02,Belgium,False,Social Media,6,0,15.44,9.56,3,0.29,215.3,5.0,False
2023-04-25,France,False,Social Media,7,3,40.41,28.45,1,0.06,216.4,4.1,True
2023-09-20,Spain,False,Organic Search,0,0,58.78,112.81,1,0.12,373.2,4.9,True
2025-07-01,Germany,True,Paid Ads,5,0,11.48,7.52,3,0.19,264.1,4.6,False
2025-07-11,France,False,Email,3,0,51.22,79.33,1,0.04,384.5,4.2,False
2024-03-14,Netherlands,False,Paid Ads,4,6,27.16,16.26,3,0.04,461.0,4.8,True
2025-12-30,Spain,False,Direct,3,3,103.03,64.6,1,0.08,720.9,3.9,False
2023-01-25,Poland,True,Paid Ads,6,2,52.02,124.16,2,0.08,248.6,3.9,False
2025-01-27,Spain,True,Direct,5,4,59.05,11.75,1,0.05,463.9,4.7,False
2023-11-06,Italy,False,Paid Ads,3,1,50.28,53.1,2,0.23,541.6,4.7,False
2025-10-19,France,False,Paid Ads,1,3,64.74,44.13,2,0.18,600.2,4.4,False
2024-07-05,France,False,Organic Search,2,4,75.58,160.28,1,0.28,212.3,4.1,False
2024-03-03,Spain,False,Direct,1,1,60.4,59.24,4,0.18,601.0,4.5,False
2024-03-25,Netherlands,False,Direct,2,0,23.99,41.7,4,0.26,611.9,4.4,False
2025-04-13,Poland,False,Paid Ads,3,1,42.28,75.49,7,0.21,447.7,4.9,False
2025-11-19,Netherlands,True,Paid Ads,2,0,98.56,135.3,2,0.2,218.9,3.6,True
2025-05-07,Netherlands,False,Social Media,3,1,123.49,381.9,1,0.26,360.3,4.7,False
2024-05-16,Germany,False,Paid Ads,1,2,48.44,62.62,6,0.31,573.9,3.9,False
2025-06-21,France,False,Social Media,4,3,42.41,46.83,1,0.18,502.0,4.8,False
2024-06-30,France,True,Direct,0,1,51.34,44.8,1,0.11,325.6,4.5,False
2024-10-23,Belgium,True,Organic Search,7,3,29.17,21.89,2,0.04,1450.5,4.5,False
2023-11-14,Turkey,True,Marketplace,0,1,32.2,36.01,1,0.13,622.7,5.0,False
2025-04-11,Netherlands,True,Organic Search,3,3,35.85,43.4,1,0.21,215.3,4.8,False
2025-12-09,Italy,False,Organic Search,3,6,33.09,64.92,2,0.14,464.6,3.9,False
2024-02-26,Netherlands,True,Social Media,3,2,27.25,35.27,2,0.02,509.7,4.7,False
2024-11-18,Netherlands,False,Organic Search,3,4,89.03,48.55,1,0.42,287.5,4.1,True
2024-05-16,Netherlands,True,Social Media,3,4,42.78,63.26,1,0.12,149.7,3.3,True
2024-02-07,Italy,False,Organic Search,0,2,29.1,32.81,1,0.26,737.3,4.4,False
2025-12-25,Spain,True,Marketplace,1,3,23.69,37.35,1,0.1,855.1,4.8,False
2024-05-09,Netherlands,False,Organic Search,4,4,77.7,41.53,2,0.08,778.8,3.7,False
2024-02-14,Spain,True,Marketplace,6,0,40.25,38.18,4,0.05,119.5,4.0,False
2025-06-11,Netherlands,False,Organic Search,3,1,14.78,17.32,1,0.47,452.7,4.8,False
2024-12-10,France,True,Social Media,0,2,43.48,40.55,6,0.23,323.5,4.6,False
2024-10-05,Netherlands,True,Social Media,1,4,51.65,39.52,1,0.18,549.5,4.6,False
2023-08-12,Spain,True,Organic Search,2,3,39.82,101.98,7,0.07,323.3,4.2,False
2024-09-11,Turkey,True,Organic Search,1,2,65.61,100.83,1,0.27,1001.2,4.1,False
2024-11-21,Netherlands,False,Organic Search,2,3,73.91,73.16,2,0.18,406.4,5.0,False
2023-10-31,Poland,True,Marketplace,7,2,43.73,43.9,4,0.09,127.9,4.6,False
2025-10-14,Belgium,False,Email,2,0,32.74,71.29,1,0.49,454.5,4.6,False
2024-10-05,Netherlands,True,Organic Search,4,3,78.82,34.62,1,0.06,255.5,4.6,False
2024-03-04,France,True,Marketplace,2,2,26.26,15.84,1,0.09,96.6,4.2,False
2023-12-09,Turkey,True,Organic Search,4,1,46.98,27.43,3,0.22,804.5,5.0,False
2025-08-24,Germany,False,Paid Ads,1,4,97.96,111.89,2,0.31,178.5,4.6,False
2025-12-25,Belgium,False,Marketplace,0,1,28.16,13.05,1,0.03,315.3,4.9,False
2024-06-19,Belgium,True,Social Media,2,0,34.29,59.76,1,0.13,80.6,4.2,False
2024-11-07,Germany,False,Email,3,2,35.83,28.91,5,0.22,87.0,4.2,False
2024-04-25,Spain,True,Email,3,2,57.03,87.23,1,0.07,368.5,4.6,False
2023-04-18,Netherlands,True,Organic Search,1,4,46.63,28.94,1,0.03,227.0,4.4,False
2024-10-22,Netherlands,True,Paid Ads,5,3,112.07,204.08,2,0.1,230.0,4.6,False
2023-01-24,Germany,False,Organic Search,4,3,79.58,88.64,1,0.13,266.1,4.5,False
2024-12-29,Netherlands,True,Organic Search,6,1,64.28,124.61,2,0.18,316.8,4.6,False
2025-05-23,Netherlands,False,Marketplace,5,2,35.52,26.6,1,0.06,420.9,4.6,False
2023-11-26,France,True,Direct,6,3,34.9,20.02,2,0.56,510.9,4.9,False
2025-09-10,Netherlands,False,Direct,1,0,65.17,66.55,4,0.27,64.7,5.0,False
2025-01-27,Poland,False,Organic Search,5,4,39.95,11.03,6,0.01,425.0,4.9,False
2024-10-19,France,False,Organic Search,0,3,64.47,73.15,1,0.34,617.8,4.6,False
2025-07-21,France,False,Organic Search,0,0,50.39,49.99,4,0.09,57.7,4.9,False
2025-06-17,France,False,Social Media,3,1,70.85,55.51,1,0.25,545.8,4.9,False
2023-02-17,Germany,False,Email,3,0,36.6,50.04,1,0.1,775.2,4.7,False
2025-05-30,Italy,False,Paid Ads,5,0,28.43,8.71,1,0.31,633.7,4.0,True
2025-01-11,Germany,False,Paid Ads,7,2,65.54,66.65,2,0.01,149.7,3.8,False
2023-11-29,Turkey,False,Paid Ads,2,1,85.2,158.01,3,0.22,124.9,4.6,False
2025-12-28,Germany,True,Social Media,1,3,37.88,22.18,2,0.11,724.5,5.0,False
2023-04-15,France,False,Email,3,6,41.47,31.87,2,0.07,171.6,4.9,False
2025-12-28,Belgium,False,Email,3,7,35.16,26.04,3,0.0,383.2,5.0,False
2023-10-06,Turkey,False,Marketplace,5,2,17.74,12.63,1,0.14,976.2,4.4,False
2024-07-10,Netherlands,False,Organic Search,0,0,50.93,65.75,1,0.17,383.4,5.0,True
2024-03-31,Germany,False,Direct,5,4,18.25,18.04,1,0.11,523.4,4.5,False
2024-12-14,Netherlands,False,Paid Ads,3,0,38.81,36.06,1,0.09,577.5,5.0,False
2025-12-02,Netherlands,False,Direct,6,0,108.77,206.27,1,0.34,530.5,4.7,False
2025-08-14,France,False,Social Media,6,1,36.07,35.34,1,0.13,365.6,4.6,False
2024-12-27,Netherlands,False,Paid Ads,2,4,46.69,134.89,1,0.06,366.4,4.0,False
2025-03-04,Netherlands,True,Paid Ads,7,0,38.23,27.9,6,0.4,793.8,4.8,True
2025-10-23,Netherlands,False,Social Media,1,7,104.42,85.1,2,0.15,715.7,4.9,False
2023-04-27,Spain,False,Direct,4,1,20.91,17.99,6,0.06,595.6,3.9,False
2024-06-09,Netherlands,False,Social Media,2,2,71.13,80.89,2,0.09,534.6,5.0,False
2025-03-30,Netherlands,False,Organic Search,3,1,34.95,38.95,3,0.13,495.0,3.2,True
2023-05-14,Spain,True,Direct,7,2,21.25,25.09,3,0.1,301.3,4.5,False
2024-01-21,Italy,False,Social Media,7,1,41.66,17.45,1,0.04,51.6,4.6,False
2023-09-19,Spain,True,Email,3,2,23.15,30.02,8,0.26,248.2,4.2,False
2025-02-01,Spain,True,Direct,7,1,37.44,39.23,3,0.1,352.9,5.0,False
2024-11-28,Belgium,False,Paid Ads,2,0,69.37,469.42,2,0.02,66.0,3.0,True
2025-10-05,Poland,False,Paid Ads,3,0,32.77,49.38,1,0.12,439.6,4.8,False
2025-03-16,Netherlands,False,Paid Ads,6,1,37.91,43.5,4,0.44,404.7,4.4,False
2023-11-07,Netherlands,False,Paid Ads,3,0,28.59,108.17,1,0.06,803.3,4.4,True
2025-07-13,Spain,False,Marketplace,0,2,58.19,55.69,4,0.01,213.3,5.0,False
2024-12-23,France,False,Social Media,4,0,14.29,8.9,4,0.2,323.9,4.3,False
2023-02-18,Netherlands,False,Direct,2,1,64.99,96.89,1,0.25,684.0,4.7,False
2023-09-26,Netherlands,False,Social Media,7,4,38.15,54.82,2,0.2,443.8,4.1,True
2025-03-31,Italy,True,Social Media,3,0,61.33,99.45,2,0.07,194.0,4.4,False
